index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
70e55f9c-8ae1-4df6-8e51-2caf900bccfe,4189,169,41150,64,37072,60955
fdff6e36-b1b8-4aa3-9697-f54d6da586f4,4189,171,41070,64,36995,60847
50d56e2f-90d4-432e-844f-47c19a6f4719,4189,169,40494,64,36428,60079
6eb88036-5e8d-4cee-b28a-36677542d835,4189,169,40046,64,35969,59483
1bc535a9-e161-4225-b89a-88fb70d1e826,4189,170,41326,64,37251,61191
d886e8de-76fc-45d0-b1d9-3de58071303c,4189,170,41150,64,37081,60955
6257455c-8a16-4605-890f-58535d06dfbe,4189,171,40606,64,36541,60231
313baf1e-eddd-4bfb-9618-57b40da2f5b0,4189,171,39854,64,35780,59227
554ea89d-1364-4907-b8a5-90d5f5923ba6,4189,169,40270,64,36206,59783
9359c96a-a942-4186-ba4b-31436f5b0943,4189,170,40430,64,36362,59994
43be4a94-947f-4bc9-9a2d-18f28c0a0fe0,4189,170,41550,64,37484,61487
21826cb8-b259-49a3-a053-ee9ca4624342,4189,170,41246,64,37182,61083
52ed7dfd-7f90-49bf-8fb7-562c2ca1ca22,4189,170,40574,64,36505,60187
2145e8a3-0832-411d-b7fd-e499afa1250e,4189,170,40558,64,36484,60166
416ae7e3-02a3-4ef4-a53b-c57f6827cf0c,4189,169,40750,64,36675,60423
3d646389-e66a-44ec-a467-1f5f095e6c59,4189,170,40782,64,36717,60463
6da91c23-6b50-4ca2-97c9-d7235d0a9d67,4189,168,40622,64,36547,60247
b0c92514-ec14-4c6e-a4d0-2505960c7070,4189,170,40350,64,36284,59886
e5f27b66-2f1d-499f-84f3-419c16715634,4189,170,41310,64,37246,61167
f6bbf844-e8d4-402e-85e0-1a112025a1b2,4189,171,40526,64,36455,60122
e480a76e-94ef-4b17-9930-8669532a97b2,4189,169,41134,64,37059,60935
0bb1f938-9875-4683-b6fe-a5631f80515d,4189,171,41102,64,37035,60891
89dd90a8-7d04-4adc-8795-7addc043d981,4189,171,40782,64,36710,60463
d693f48b-a410-430f-92eb-b4853180cf83,4189,170,40366,64,36296,59911
d12a24f0-cc73-4fdd-b9a4-007d21e3a35e,4189,169,39934,64,35867,59335
bf56b48f-6e1c-40f3-819d-11027e7e621b,4189,171,41310,64,37242,61167
54bf7f0b-c9d5-4c6d-8dd5-4382a649869f,4189,170,40062,64,35999,59503
6a7acf84-d5cf-4ebe-84da-e2aa763c2835,4189,170,41390,64,37319,61275
4f283794-13e1-4dbb-9f5f-e19a470c1b86,4189,169,42190,64,38120,62343
f975e57c-4121-4abd-a638-d71cdcb7621f,4189,169,41758,64,37691,61767
5b78e8a9-6eaa-44c2-9cf9-5c0189a22f38,4189,169,41150,63,37087,60951
dc5086f0-4db7-459d-bc67-fe16443c118d,4189,170,41054,64,36977,60827
8259c57d-6353-498a-bbbe-2f3ed34c3df5,4189,169,41326,64,37248,61191
41ca315a-9673-4694-a344-e2c991489c5d,4189,169,41374,64,37302,61255
5c6dbb71-ddba-400c-8ac8-368a21aae9d9,4189,171,40030,64,35955,59463
978a0dfa-bee3-49f4-b553-78e462c951c2,4189,170,40286,64,36221,59803
391943ce-0b21-4bc1-8e32-392538347d21,4189,169,41550,64,37486,61487
bb29b7c1-e61f-411d-bd2f-528047e592b5,4189,170,40638,64,36574,60271
e62b7020-8fb7-4e82-b0d9-081403d0001e,4189,170,40254,64,36183,59759
1c497679-607f-48a3-ae4c-45d5fb06a057,4189,170,40846,64,36778,60551
6ae3f8d5-abbe-4c3a-bc12-8b0d61d26190,4189,171,41182,64,37104,60999
cc66526f-1ef6-4c10-99c7-aec27fbf6ec9,4189,169,39774,64,35697,59119
c37474fd-a59f-458c-a555-1975aa2836fb,4189,169,40542,64,36476,60143
3a050c17-5f19-412d-85ab-89d9a284670d,4189,171,40254,64,36176,59759
4ca0201b-1d2f-49b9-9e6b-28136fba4ece,4189,170,40622,64,36554,60251
9a8365b0-f1e5-41e1-af42-735d38b49459,4189,170,41822,64,37756,61851
3f1d12b7-9519-404c-8010-f8367d76b5ea,4189,171,40302,64,36225,59823
9decb932-4a32-4c88-87d1-77271d1b41f7,4189,169,40654,64,36578,60295
5b6b0b21-347f-431b-9e82-3115a764d623,4189,171,40238,64,36167,59739
2bc313e8-4a82-462a-9737-375adbe70374,4189,170,41678,64,37600,61659
78d11951-d05d-40dc-bca6-3bd6dd0bfa68,4189,170,39502,64,35434,58759
806e7291-3e71-4a5f-88b1-69470422be7f,4189,168,41070,64,37000,60843
21d948e6-011c-49d2-a6f4-7b2dd33e8439,4189,171,41006,64,36943,60763
a807ff8e-05c5-4aef-9ffe-1de39870df54,4189,170,40094,64,36018,59547
edf26fb7-b010-477e-b870-a9622412d730,4189,171,41390,64,37318,61275
acc70fa8-7b70-452f-8a24-6f9f0bc18023,4189,170,41086,64,37014,60870
5189b983-8c50-407b-892a-79b6f60b4854,4189,170,40782,64,36710,60460
b5c0cf6a-59db-47d2-af35-808029de0116,4189,171,40942,64,36877,60679
025ae865-fda8-494a-a7e0-c8c79957d843,4189,170,41438,64,37372,61339
c31b8859-eb16-40a5-b752-46a8b8fac781,4189,170,40702,64,36636,60359
1f2f6f75-73df-4e51-a834-2c708b40f02c,4189,171,40894,64,36820,60615
b14ad150-3836-4c13-ae98-41b32578dcb0,4189,168,41198,64,37120,61015
66950190-fa37-444f-af2e-ea6566b06000,4189,170,39710,64,35645,59035
54aaef6d-3bba-40a7-9e91-2bebce554118,4189,170,40622,64,36549,60251
8a0734fe-969e-4adb-989f-81fa2eff669e,4189,171,40462,64,36394,60038
9d8c46ec-c7ea-4202-9bad-f0f54719559b,4189,170,40158,64,36092,59631
695faf0b-f2fe-4235-ba12-10b817204331,4189,170,39358,64,35291,58567
99e918ab-9f79-4a1c-8670-4d34276e63ef,4189,171,40206,64,36132,59695
4edd64cd-ac05-4ce8-824c-60fb57295718,4189,170,40462,64,36399,60039
033edb49-396d-47cb-8a27-98025e1143c4,4189,170,41342,64,37272,61210
9757850d-9b4d-4dba-bcdc-25091c0426a5,4189,170,41118,64,37048,60911
8e233190-41fe-405f-92ab-c5f2d6e78639,4189,170,40174,64,36108,59655
6af2e9e7-7ad4-4167-95d3-bd61cb5b98e8,4189,170,41374,64,37311,61254
506d7b3f-e039-4292-93f0-1b4074b09d1e,4189,170,41358,64,37292,61231
d28f9096-5606-486e-a2b6-6b224366647a,4189,171,40862,64,36792,60570
b6edd357-9341-48ab-9c5a-5b96fc753369,4189,171,41294,64,37224,61147
31392662-33e0-4670-aa75-f86e7579d9bb,4189,169,40622,64,36551,60251
3f77c5aa-7c67-47b2-a077-ad470c0740b6,4189,170,40670,64,36604,60315
32358b8f-5586-4ad8-b269-55bc8fe6caf5,4189,172,39838,64,35762,59210
88e347c4-c876-4621-83f2-baa41c083571,4189,170,41342,64,37278,61211
51ddf9cf-ecd1-4547-b62e-367481de0462,4189,170,40574,64,36503,60187
4d6a6991-b38e-4c46-bfc5-11840ef21e29,4189,170,41294,64,37217,61147
eb41677e-ec9a-4e76-bef2-caefd778afc9,4189,170,40222,64,36151,59719
1340f440-c9ee-4d80-833f-55d0f6a1b11e,4189,170,40942,64,36873,60679
34923ee8-2c34-4256-bc6b-81f784a9bb4e,4189,170,41166,64,37099,60975
015c94e7-e39a-43ba-9831-98f2ad6015db,4189,170,40734,64,36671,60399
d7a3638b-6c4f-41dd-b3e7-be742aef8f66,4189,171,41070,64,37007,60847
effa929d-f269-4a8c-a4a4-c0013d727f66,4189,170,40814,64,36742,60507
4348e5c5-3d4c-460c-8274-5e55f7efb099,4189,171,41054,64,36976,60827
acfacc13-925b-4c66-85cb-d20ac87ce552,4189,171,41086,64,37013,60871
507cda3d-c7f5-41fa-a8df-0b8075dc9e26,4189,169,40126,64,36054,59591
0fb5f30a-243b-4d4f-b307-25732ce947c6,4189,171,41694,64,37618,61679
55fb6186-afc3-4cee-be30-5873f2b42420,4189,170,40254,64,36183,59759
f017b4f4-79ee-4f8b-9d9f-eacc9e589de6,4189,169,40894,64,36829,60615
3200154c-eb6f-498d-aa1d-628c003723ee,4189,170,40062,64,35989,59503
536c07da-8ff2-40d7-8fe4-a2d5d46bf599,4189,171,41438,64,37374,61339
5c775c7f-51fc-4e0f-9b6e-4bc1f3fb7e72,4189,170,40926,64,36859,60655
3cfeac89-1504-4aab-b36c-c117a221d202,4189,170,41470,64,37406,61383
143090f2-8dd7-4fda-9429-d8114f8d6433,4189,171,41774,64,37709,61787
a13a5a5c-fe6b-4efd-8f21-8326eb9cbfb3,4189,170,39806,64,35741,59163
ddcfdca9-66d7-4c3a-b6e7-516b7c928584,4189,170,41294,64,37225,61146
c30f2982-0d33-4633-b390-3cc1aa794aa2,4189,170,41230,64,37163,61063
4b8bb7ba-92ef-491f-84b5-7bc7b4570d04,4189,171,41278,64,37204,61127
00a982cf-2c70-4bc2-9bda-7a9fe0dcaa01,4189,171,40030,64,35959,59463
50fd3968-f8ec-42f9-a258-23dfa35fc5e0,4189,170,41038,64,36973,60807
8da7925e-e55f-4642-b2a9-4cd2e17689f9,4189,170,41166,64,37095,60975
058068a1-0a4a-4819-94c0-ab25533d6710,4189,172,40958,64,36889,60703
65b24d25-9814-4a42-9e60-f89cf00a8b76,4189,170,40990,64,36925,60742
82f6e3e2-d632-4289-a332-b51b20acb350,4189,172,39454,64,35379,58699
412f0cd6-35b4-4c92-8dbd-32247d97fa22,4189,170,40222,64,36158,59719
579a4655-f22e-4a32-8de4-38131a2e327c,4189,170,40510,64,36438,60102
fa4cbada-d249-4122-904d-0b8879cc73a7,4189,170,41694,64,37622,61679
b6679acf-8b59-4ace-9bca-ba5d9cc9f58b,4189,170,39806,64,35732,59163
41e9e977-1eb6-45a2-82ea-68c7178e51c7,4189,170,40846,64,36774,60551
e1d981f6-0965-4524-b47e-855a32050fab,4189,170,39918,64,35841,59311
d7a8ebbd-5d3e-4fbd-bba7-d30b790229eb,4189,170,39998,64,35925,59419
fb65fae3-52f4-4e09-b7d7-4612f81252ff,4189,170,41134,64,37057,60935
62f20312-76e5-4285-8f1a-1301f081a2e9,4189,170,41358,64,37291,61231
a59f3111-3925-4dc5-b280-df80391ee299,4189,170,40926,64,36854,60655
7b613dd7-2242-40f8-abcc-0f8e55f2d3cc,4189,171,41406,64,37334,61295
008dcbd1-17f1-4756-95f0-9da5346e6b47,4189,170,40910,64,36837,60634
67723752-cd9b-4f53-b58c-46012b24374c,4189,170,41998,64,37928,62086
bad166c8-9cb6-43da-9eb5-0ed5ec812ba1,4189,171,40046,64,35976,59483
ac391001-9653-4aee-a1a2-c275e6b42bd4,4189,171,40382,64,36314,59931
7de13e9a-355f-434a-8868-db23d1887f74,4189,171,40430,64,36366,59995
cc85e473-6198-4a52-9589-f2cb83f9f465,4189,170,42142,64,38074,62279
5550793c-a7b4-4745-8ddc-0a2f11fe5ead,4189,171,40510,64,36444,60102
0e366f83-e6e2-4a09-8c93-7b0af7f3a3d9,4189,170,40718,64,36645,60379
6df9a869-8655-4d91-ae01-8fdeeb8954a4,4189,170,39630,64,35560,58926
382c7fe8-13af-446f-b4e3-5ceefeb66676,4189,170,41966,64,37894,62043
5b950982-e0f2-4390-8b83-e637482c26d3,4189,170,39406,64,35330,58631
3995c09d-31b2-4481-99b6-9d96ebd2570b,4189,169,41614,64,37542,61575
b0b5a59a-d856-42bb-80b3-d578df34a8cd,4189,170,40414,64,36345,59975
cf493c2c-cc4d-4405-93b0-1f12a3d0da91,4189,170,41006,64,36934,60762
0e68677a-9c70-49f7-9136-f0a5b9a9edbe,4189,171,40926,64,36859,60655
3f27bf8a-736d-4f01-b295-3cb5835929a3,4189,170,40846,64,36770,60551
d2258f2b-ffd9-41dc-83c5-b76bc688eaa8,4189,170,40542,64,36468,60142
f85e9f68-a4c7-4a16-8308-7f04ce9f35c2,4189,170,39726,64,35663,59053
f687ad3b-ad5d-4a11-a0d8-15deb6f1572b,4189,170,39966,64,35898,59375
48aa6092-a6b9-4bb4-80bf-dd771b861d51,4189,169,41598,64,37535,61550
af43bc94-6f6b-4c64-ac2f-8530f6c16821,4189,170,40830,64,36765,60527
ee522d54-c8c1-4631-a312-9f094facff83,4189,170,41086,64,37018,60871
f58ed404-559c-4fa9-a421-330249adff87,4189,169,41390,64,37313,61274
59df89e5-ae8e-4292-9bb3-4dcd0d50d2cb,4189,170,40670,64,36605,60315
cb361108-65cf-4385-a43f-39237c244c76,4189,170,40494,64,36424,60079
51cfff3f-a1d9-4aba-92a9-62244ed48e12,4189,171,41358,64,37287,61231
6d5f9662-4b47-4434-8f18-03adbc152608,4189,170,40478,64,36405,60059
a1bdea67-b20c-48ba-b40a-072ad14cf92a,4189,171,39806,64,35734,59163
10c03305-99c7-4a0b-9887-fef004b4e523,4189,170,41278,64,37211,61127
0085d16b-22a2-4c2e-869c-9bf468a6edef,4189,172,41678,64,37613,61663
87f22d7d-df84-4732-a374-1089b681239d,4189,170,41230,64,37155,61063
fc9de564-a02e-4a02-a2e1-c5574aefa1b8,4189,171,40494,64,36419,60079
0d130c8e-7369-4d77-986f-1903790c0cd7,4189,170,41502,64,37427,61423
05b5cfd2-d410-4531-bcc4-dedb539d078b,4189,171,39998,64,35920,59419
42e6b551-87f0-46da-896a-834856528f6e,4189,170,40622,64,36553,60251
ec7eb75a-f7fc-472b-bfe2-8b2c44481de9,4189,169,41630,64,37553,61595
9a5782c6-15f7-4475-97c6-4fba57790af3,4189,170,39950,64,35875,59355
3383ff28-4f22-4a5f-87ab-3825e6e66fb5,4189,170,40510,64,36440,60103
b1070e50-6e8f-472f-b316-e02819a009da,4189,169,39118,64,35045,58247
ced03b85-0343-40ec-9e10-2dd3fbdc24d3,4189,169,41646,64,37571,61615
7aba7e49-daaf-4fe2-8b19-2e3d7b95b3f1,4189,169,40878,64,36812,60591
f008526e-f14e-4882-9cba-4542073889d3,4189,169,40638,64,36564,60271
1becaaaa-a5cd-47d9-a67f-5f7593a42f44,4189,171,40558,64,36488,60167
f25758e1-eed6-49e2-84c7-c9079c7099ba,4189,169,40574,64,36497,60187
ca9cf934-dd32-41bf-a38e-65ddc8a31939,4189,170,40030,64,35962,59463
597e9c62-78c6-4fa4-ba7d-cb2b4de75709,4189,171,40430,64,36361,59995
5be7bfa6-28b0-4584-bd23-ef360b85bfb1,4189,170,41774,64,37710,61787
1ee9731c-d8aa-49b1-9bc5-2857e384f4ef,4189,170,41214,64,37139,61038
4759d015-bb2e-4e63-a69d-0baa9094ea35,4189,171,41742,64,37668,61743
8fb48560-d9b6-47f2-b251-1bd46dfe71eb,4189,170,40254,64,36176,59759
b0de0c2f-46fc-4d4b-a99a-9cd148ed2c2e,4189,171,41406,64,37332,61294
a861d074-6e6f-4ff2-8496-ff7e2690f12e,4189,171,40030,64,35958,59462
fc818227-5ba7-4213-ba62-a3080ba1042a,4189,170,41390,64,37322,61275
df7bf68b-d480-47b6-a5fa-96588456d858,4189,170,40782,64,36719,60463
22934908-4452-4bd9-8fa1-1f0864c9cff8,4189,171,40670,64,36603,60315
809da9ee-8a49-4646-b94a-43da74ea027f,4189,170,40606,64,36529,60231
70ba3751-c249-4317-85fe-9288121c6a6e,4189,170,39742,64,35676,59079
bbc4d0bd-6428-4b18-a83e-2521ad4602ea,4189,170,40846,64,36777,60551
8ecfb99e-8f71-4933-b6b8-05d65bee6afa,4189,169,40590,64,36512,60207
9d469b0a-a1e0-41e0-a8ca-c590b634da85,4189,171,40830,64,36752,60527
17ac88d7-350b-4db4-9978-f430ef1ffa83,4189,172,40238,64,36171,59742
28c021ea-2103-4604-b22a-7895554a9973,4189,170,40238,64,36169,59739
bca3981a-908a-4cb5-a742-d56d4cf353cc,4189,170,40030,64,35962,59463
8ce3f553-ce23-49f4-9d0a-eb3574506771,4189,171,39742,64,35669,59079
1f5c0364-940f-4628-ac91-7d9f2c927a82,4189,169,40270,64,36200,59783
d4aee70c-dce5-42a6-a7b4-573a2e26fbfc,4189,171,40222,64,36156,59719
dd222355-4b30-47e6-bae8-02135a337dbb,4189,169,40366,64,36300,59911
746a2596-3a2d-4018-be69-f5abfdf7df7d,4189,171,41054,64,36988,60827
e195b333-9841-49cc-9342-c0570eaccce1,4189,170,39694,64,35618,59015
4fcca213-2fba-43bb-a682-c426929f8eb6,4189,170,41678,64,37609,61659
a727fdca-1e0f-4340-8b2e-b25040639633,4189,171,40206,64,36133,59695
fc3fa4f2-df8a-4784-a793-e7a81e626595,4189,171,41742,64,37673,61743
6048de76-32ec-4802-b4e1-16198b866a13,4189,170,40430,64,36364,59995
59d5d36d-3c18-436d-adf5-049b94b3bacc,4189,170,41342,64,37275,61210
6a9a4abd-3d0a-4d94-994e-17ea54045ef4,4189,168,41278,64,37203,61123
e993d99f-6918-4586-af25-338e625a5d1c,4189,170,40542,64,36476,60143
8f4c3dac-40be-4068-9bb2-244e2124773d,4189,170,42110,64,38040,62235
9a443203-ea39-41b1-a388-88b0804d492f,4189,170,40286,64,36214,59803
2a516f48-f0f0-4f96-8c58-f9781acd2b27,4189,168,39934,64,35861,59331
49ccfbef-dcd2-46f2-90e6-f91fdadbe6ac,4189,170,40046,64,35973,59483
b401fb69-e6f5-4a46-8aad-00ce4d5cf23c,4189,171,39774,64,35708,59119
4e408cae-82e3-4087-88f2-ee5968b16c93,4189,170,41214,64,37151,61039
eb452090-25a0-4746-a29c-ce13e73058fe,4189,170,40942,64,36869,60679
052b9d75-388a-4578-a311-c40b4f8f22b4,4189,171,41710,64,37635,61703
1432d52c-ac5d-430e-a027-fc6d75e1b75a,4189,169,40910,64,36846,60635
a28c5af4-c412-4cd6-99a7-c361a9b794e4,4189,170,39806,64,35729,59163
86bc2ace-f7e4-43d3-bb3d-ee056041682a,4189,170,40526,64,36453,60123
7990fb87-a1ce-40c0-86d2-b8a91dc6ab15,4189,169,41342,64,37272,61211
58b32b1d-9236-4d54-bd4c-2189dead54f8,4189,170,41246,64,37181,61083
0edf67d9-c398-43a9-8c5f-f12855b6887c,4189,171,41934,64,37860,61999
ba305050-f051-4a66-b907-9e5ef42a4e98,4189,169,40222,64,36148,59719
c2ab2f06-4b01-4329-82cc-908d26924460,4189,170,40494,64,36424,60079
5ec4d45f-7d0b-4678-b38f-ada3d403a5dd,4189,170,40718,64,36652,60378
bf062d5d-9dc8-4585-8af5-c3b24bffb797,4189,171,39550,64,35483,58823
b5dea01d-6d3b-4c64-8a72-b730e8eeba8e,4189,170,41326,64,37252,61191
1c4bd407-5127-4b85-9bf7-6eeb0ee5aed2,4189,171,40366,64,36301,59911
e2542599-c172-4aec-a6fa-9f92c0890482,4189,171,40670,64,36597,60315
f4de2c4e-494e-4d79-9a28-f718f8bd626f,4189,170,40398,64,36326,59951
37682957-b330-4a66-b998-513e29fac792,4189,171,39470,64,35400,58715
556fd5ec-67f7-41b1-9b27-b470154dc06d,4189,170,41998,64,37926,62087
272f5b7b-9a6d-49f4-b9dd-c18700d00d93,4189,172,39742,64,35668,59083
032b0753-8737-4bc1-9ff9-6eba4d8bacc8,4189,169,40798,64,36725,60487
bba1a377-b128-4c2d-8156-fb755c41b8c7,4189,171,40654,64,36578,60295
756c8fb8-3036-4cca-9120-be2da7682f52,4189,170,41566,64,37500,61511
b7bdfde9-fa10-428e-95aa-e532ef4432b5,4189,170,39838,64,35767,59207
113ef682-7b6c-4920-8c2f-c335fc7f22a5,4189,170,40510,64,36434,60103
43ded7d5-33d0-4ef3-9128-a88ed04c58bb,4189,170,41262,64,37199,61102
23640f03-ea07-4fa3-a033-623a21b4e3b2,4189,170,41150,64,37075,60953
3c604b11-008e-4260-9cf9-4139c30f7c4e,4189,169,40878,63,36811,60586
57487948-ea66-451d-ad17-4839aaf6fae6,4189,170,40990,64,36912,60743
