index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
d3ff5caf-640f-490d-ab5b-c77b147295d2,4189,171,4446,64,368,12015
c8dc27cb-07cf-402a-a2fa-079d0e749575,4189,170,4398,64,325,11951
066503d6-56ef-489e-af2d-0e6cc634ac6f,4189,170,4494,64,426,12079
6305ea9f-da73-4984-a3be-2776a3105bed,4189,170,4398,64,328,11951
e2100a1a-672f-42e8-ada7-05cad8c8381d,4189,169,4462,64,397,12039
b458e532-9061-4ece-aa36-7d0ee30cf487,4189,170,4494,64,424,12079
fbd243a8-bc74-452a-bc80-91244ee03719,4189,170,4526,64,449,12123
fbbee010-b5c1-41ff-841d-935eb043b99f,4189,170,4398,64,331,11951
44e20427-e932-469d-a422-27fbf1eda7ae,4189,170,4462,64,386,12039
3a83c31e-2e22-4c89-82df-ddaa99644086,4189,170,4558,64,482,12167
29205ad9-2031-4039-abfe-0754ebae96f0,4189,171,4494,64,420,12079
ce537f6c-3391-4c81-97fd-f22f065f5b66,4189,170,4430,64,356,11995
a3416b9f-5d99-4e80-9ab5-144846c2f468,4189,170,4510,64,445,12103
31a2ff02-e53f-4154-ad9a-d04bb0ea766d,4189,169,4382,64,318,11931
248935de-8697-43b9-b578-ac753cac6ce5,4189,170,4526,64,458,12121
99f1af20-2671-4bf2-b3b9-f9e55ecdaf71,4189,169,4462,64,387,12039
a6ab3795-ef16-4504-bf70-24c37da69929,4189,169,4398,64,325,11951
4102099c-eb75-41c0-a8c5-1274a2d3c248,4189,170,4478,64,401,12059
3b3ed4c3-5d9e-417a-bdf4-7b473b50fc8c,4189,170,4494,64,428,12079
a675c271-d544-4583-a96d-947f4997db3b,4189,171,4382,64,309,11931
81173257-be73-418d-8dc9-d189eab57e7a,4189,171,4366,64,293,11911
72acb228-4f58-4ea8-b292-9de82f8dec14,4189,170,4606,64,541,12231
225bca88-5045-4885-bc45-8ab1cbad5325,4189,170,4301,64,234,11823
966823dc-611c-47e0-a909-2effc9ab9f05,4189,171,4430,64,367,11995
fbf662cf-577a-409c-bd59-9ed8eeb5ef16,4189,170,4510,64,443,12102
fad494b9-902b-4f86-8071-2eef2ca8bb08,4189,169,4542,64,470,12143
dcec4000-8401-4c6c-8981-9ff13dd6062a,4189,170,4542,64,467,12143
f2234496-2a2c-42ba-be1c-fa7643d1e899,4189,169,4462,64,396,12039
8cebceee-9fd9-4211-9e42-84a92ec48c79,4189,171,4446,64,371,12015
a6e6a40d-59cd-4d05-9507-90216cade040,4189,170,4430,64,360,11995
57fc32ef-2b80-4887-899d-7fc34731a4ab,4189,170,4334,64,260,11867
2d5bba4f-f1ff-412b-a5a6-a03291c3635a,4189,170,4478,64,409,12059
b5a7e517-a11d-4ac8-b307-9c6e4022e682,4189,170,4446,64,370,12015
b082481e-db6b-47ef-b690-359f81d8ef35,4189,169,4462,64,399,12039
d457aff6-32ab-4d67-ae25-7f48cb36ebc6,4189,170,4494,64,421,12079
13a27120-036a-4958-a0af-40307edb0e09,4189,170,4430,64,365,11995
eb8faaf9-d60c-417b-b241-258f5374b40c,4189,170,4574,64,507,12187
27cb2354-adcd-4304-8198-4f6f4fbe28d6,4189,170,4382,64,313,11931
007a0601-4994-4ac2-8db6-c3bf6b0fe79a,4189,170,4462,64,395,12039
fd267c88-d022-43e7-a501-0cc886fb11bf,4189,171,4446,64,379,12015
dbc81965-04f5-4af6-954b-26e8147e05cd,4189,171,4526,64,453,12123
661f7613-cc69-4ac4-9f02-e22af8130082,4189,170,4526,64,460,12122
50e7c092-471d-4176-b360-c130b224316d,4189,170,4558,64,486,12167
3795a58a-0da7-412a-87e5-a58e3fd59d1c,4189,171,4494,64,424,12079
d2b6eb3c-b8aa-49be-92c6-0114fa20985a,4189,170,4542,64,475,12143
ffb3fe37-15d7-446a-a404-20f727b642e4,4189,170,4526,64,449,12123
f907059c-755c-4d1a-84b3-ca2118591cda,4189,169,4510,64,438,12103
639ac39e-0ebd-4d8f-b797-e2f986ab95b8,4189,170,4430,64,364,11995
bbd8acfd-4bd1-4573-b152-ca7bc32432fe,4189,170,4398,64,330,11951
042e05f9-8c63-4720-a16c-5a06bbd4fd0c,4189,172,4510,64,441,12107
53d575eb-26ad-4de6-9516-6e42f6c29fc6,4189,170,4398,64,323,11951
dd3ca227-8e19-4c0c-9c5c-ec578f55ce1f,4189,169,4462,64,394,12039
582693a9-22f2-495d-8a99-148f48f6d5b4,4189,170,4510,64,443,12103
64a09507-27eb-4f9c-89d4-80f7a86692e7,4189,171,4462,64,396,12039
e92096d9-194b-47d6-b1fd-1c1ef582350f,4189,171,4510,64,432,12103
ae396b49-2728-42d1-aef3-4eb9bb8061d1,4189,171,4430,64,356,11995
379d6ddf-7600-4bf2-9f9c-5104710527c5,4189,170,4430,64,361,11995
ddf64cb3-12dc-4a51-94f2-c6dea1bc442c,4189,170,4478,64,402,12059
97252727-1ac0-4d8d-892b-ba64f543728f,4189,170,4542,64,474,12143
40021765-77cb-479c-96cb-a37df7122e7a,4189,170,4366,64,289,11911
2436ab12-d491-453f-beea-ad7857ca9fb5,4189,170,4526,64,455,12122
727f9404-72a6-4c07-b84d-f5dd79115ddd,4189,169,4494,64,429,12079
cee086a9-8529-469a-b941-c8d685748e40,4189,170,4366,64,302,11911
5b1023c3-9fb2-4c75-9085-63c9b1e08598,4189,170,4510,64,433,12103
97f05d69-5180-4e40-842e-0f0ca79e0b2d,4189,170,4494,64,428,12079
3978af34-be24-4f8a-930a-7f4b52bdb8c1,4189,170,4526,64,454,12123
d9954fc3-946d-40eb-aa4d-8c34061c4cd9,4189,170,4478,64,400,12059
15ac42a0-0082-4ab3-a6bf-3602610d403f,4189,171,4366,64,302,11910
99204913-3e47-47a9-a200-9d9b95c3d986,4189,171,4478,64,407,12059
3064f6af-2997-4dbc-9f5f-b1e2fe75769f,4189,169,4558,64,491,12167
656d04af-8904-4fed-835a-79ab45f06e2a,4189,170,4350,64,282,11887
8450cbca-2adb-4141-b717-af795ee3a578,4189,169,4494,64,431,12079
245de3dc-ba22-46bf-a80d-fa36ad2aed85,4189,171,4558,64,481,12167
e692569c-c94d-4021-ba81-cabd3f6ab15b,4189,171,4334,64,259,11867
69c2ba63-9b4f-4ab7-943e-11cf3a08fc7b,4189,170,4398,64,332,11950
0f592452-13eb-405b-8b76-944cc6024478,4189,169,4414,64,345,11974
160ba9ed-ed2f-441b-bc10-695fd78e2edf,4189,169,4446,64,372,12015
61383323-44b8-4933-b675-8af6cc4a0a50,4189,170,4462,64,387,12039
39eb2a74-cea8-46a4-b62f-fc67493b080c,4189,169,4526,64,457,12123
604257b1-131b-4595-a7ab-65e95906ec7c,4189,170,4462,64,393,12039
bda9ef72-6f88-4731-b160-5709d57f9a61,4189,169,4398,64,331,11951
8b2639f2-1004-443a-8332-d21fa85f53cd,4189,171,4478,64,409,12059
2b56b9e7-6af9-4893-85c0-34fcf83b14d5,4189,171,4382,64,312,11931
5276253a-3d8f-4fd6-8f17-711371cfd7d1,4189,172,4462,64,390,12043
06a3b7c3-cba3-48cb-ae01-179b8c175ba2,4189,170,4414,64,341,11975
dafd3759-209f-43a0-b180-b42dfb805f8a,4189,171,4558,64,485,12167
b8688678-5e43-4a87-ab45-faa7189beebf,4189,169,4526,64,454,12123
65814265-e3ab-4285-944a-132ba39e6a83,4189,170,4574,64,498,12187
9c471d44-657b-4e39-8097-9518f7f3df3d,4189,170,4398,64,330,11951
bd47a88f-18ec-49a4-a45c-5985df9e7d31,4189,170,4462,64,385,12039
488bc1b5-7d32-421a-95cf-6c6918a4c86e,4189,170,4542,64,473,12143
f1af5a46-7b1e-46ee-8db2-9421e0dcb4a7,4189,170,4430,64,362,11995
ad135782-26e3-44ce-8d2b-8825f858f255,4189,169,4478,64,403,12059
e54ab09b-6bb1-4a37-952e-9e9d18d83e73,4189,169,4462,64,386,12038
99ae0d7e-7f03-4dd9-9eaf-830326732c97,4189,170,4334,64,271,11867
deab0152-b347-4c50-8221-ed9824f3ec58,4189,170,4510,64,432,12103
c63e3c95-32c3-48a1-b9e7-9f0099a8c25f,4189,171,4606,64,532,12231
98b37831-1303-4d07-86f1-00f9ae14b67c,4189,171,4526,64,453,12123
dba31f31-c0e5-4cf0-8d5b-fc98eef8e16b,4189,170,4478,64,401,12059
ef67e01f-494c-420a-901e-6519b04ddccc,4189,170,4510,64,432,12103
3b1e6927-b87e-4346-b741-864f4d72f394,4189,170,4446,64,378,12015
43605670-9dd2-49df-b35a-a230af4bd683,4189,168,4462,64,389,12035
d67532b3-30da-4a74-8dac-7b3cdd0d0503,4189,170,4478,64,401,12059
4d0c7607-0fa3-489a-bd21-952b1f79292a,4189,171,4462,64,396,12039
bf6ed9c4-9058-4f10-a405-40e090fdadc0,4189,170,4510,64,446,12103
3fae02b2-202f-410f-ae6f-3c03bb105db8,4189,170,4494,64,431,12079
58bc83d5-b8a2-4cd9-9918-88dab8bb0306,4189,171,4526,64,449,12123
96af6dcf-bddc-41c4-b8e3-ecd27cac65af,4189,170,4542,64,478,12143
0eb36841-f36c-414e-9fa3-75138827a66b,4189,170,4510,64,443,12103
85f7b9c7-1031-48b3-9067-72d2855cf913,4189,170,4382,64,310,11931
ae749a66-dc87-4f12-934f-309aa7a59b94,4189,172,4430,64,357,11999
53cfaff3-8679-4acb-a40f-4ef02eaa9e0b,4189,170,4494,64,431,12077
77525842-8bc3-486b-9707-bf7c55969737,4189,169,4414,64,350,11975
5b859f5e-67ea-44c4-8d21-5c6b0e3e702a,4189,171,4526,64,451,12123
ccec3699-3344-4551-8e4f-e3b3e1222c4c,4189,170,4430,64,362,11994
b1cc19d4-0404-49fc-9c9c-1fcda4401c9b,4189,169,4542,64,471,12143
e36360f3-ff09-4a20-8cc9-ff7b23e10d4b,4189,170,4462,64,397,12039
d432ffd1-ced7-4bb6-9603-aa022d41aecf,4189,170,4446,64,372,12015
0ae461da-d218-4c8a-ac68-b69d9179b1ba,4189,170,4558,64,487,12167
dded3e86-85c1-4c08-af17-dc4920157abd,4189,170,4510,64,446,12103
3e6c62e4-228b-4b11-871f-49eb7e8e2ddc,4189,171,4526,64,458,12122
2e804500-7f1b-4cb6-8538-fbbe52b027eb,4189,168,4478,64,402,12055
4b6d3016-53cc-47e6-882f-9767af59cda6,4189,170,4366,64,289,11911
dd8032bc-e556-4556-b39c-68608a919184,4189,170,4462,64,394,12039
e90795aa-2386-42f1-aeb8-8fcfe7c23e49,4189,169,4510,64,433,12103
d8a9ac27-7cde-4478-9ff3-65990dfb43b9,4189,170,4334,64,270,11867
49a9d0e3-439c-43fc-a5f3-f9be18acaa48,4189,170,4526,64,459,12123
6bee00a0-1279-4a08-abaf-5283428d7f73,4189,170,4398,64,331,11951
8b06e221-fa7a-4200-884a-c96ce81f1690,4189,170,4478,64,412,12059
30cfc95c-3a46-4a92-9271-1fe5f714003d,4189,170,4398,64,321,11951
7bdab762-e4fb-46e2-83ca-0c843c1b6b22,4189,170,4430,64,359,11995
0e3ce645-3d0e-4293-b85c-8f433383752d,4189,170,4478,64,402,12059
0b8978f4-8bf4-4e44-be37-36e3539681c5,4189,170,4494,64,416,12079
374e39a4-cb62-4f29-9826-dec5c5358d83,4189,170,4446,64,369,12015
112feddf-1b5f-42ea-9b86-6477a1dad78a,4189,171,4478,64,414,12059
a327190d-bc68-4cd2-9bb5-fde8fbffe2c5,4189,169,4478,64,408,12059
7a9fcba0-049d-4145-84e9-5272878c4873,4189,170,4510,64,436,12103
ae07f1a7-cde2-40b4-be45-139dc010e7a2,4189,171,4478,64,404,12059
9e8650d3-66a1-446a-abfd-fa190a908de5,4189,170,4462,64,393,12038
d85411ac-8e70-4e5a-83c4-45058595aff5,4189,170,4430,64,354,11995
46e21e78-2bb4-4c03-9bdc-6044963556f0,4189,170,4382,64,314,11931
6aab22aa-cb77-4f24-98e7-0d2217259f29,4189,170,4478,64,401,12059
d66fbab5-3702-45f8-9883-5f687f16225d,4189,169,4382,64,319,11931
cc2bf869-ba09-4bf0-af89-4b2d3d322ff3,4189,172,4526,64,458,12127
1d7e298d-9e9b-427f-bc31-11efce23e1c6,4189,170,4494,64,427,12079
18ef9ecd-bf03-4933-8312-1cb3b6af1eca,4189,169,4462,64,387,12039
52daa242-cc0e-4777-82a9-1b7f8404af66,4189,172,4366,64,292,11915
3e76aa6c-155d-4823-aa68-9be57a6e952e,4189,170,4558,64,495,12167
b6c1a5eb-515d-4210-b11d-00264332dcf4,4189,171,4478,64,415,12059
8eaee91f-ec67-412f-a3d5-e00131033ea1,4189,170,4462,64,388,12038
e14aed96-b982-42e1-afc3-fbd5322c3b10,4189,170,4478,64,403,12059
42cd6ffd-20d1-4c9e-ad8b-ca5b8e62b71b,4189,170,4574,64,497,12187
9e4d2dc9-1de0-41b4-9390-6f3a23dddd11,4189,169,4382,64,310,11931
b7462a8b-291e-4e12-9f2c-3bdf3e07f5f6,4189,169,4494,64,420,12079
68162a91-8ae9-4d16-b7c9-1e18089c06b9,4189,170,4590,64,525,12207
096cab5b-3291-4c0b-9723-b5fcb46f45f6,4189,170,4478,64,414,12059
ded90268-51c9-4826-ae21-8401fedcc705,4189,170,4478,64,404,12059
ae5278d9-5ce9-4304-aeae-87676e45ab07,4189,171,4494,64,424,12079
cd653c18-989c-42db-a020-50ae38b204fd,4189,171,4494,64,426,12079
5701f0b5-084b-48c1-9674-a15482ede983,4189,171,4494,64,416,12079
251d1d9b-63c5-4eba-bb9c-cc882a9473b0,4189,170,4462,64,396,12037
dbdfcc38-4119-407e-827b-774c898794b2,4189,170,4366,64,300,11910
e29fbbb6-897c-482e-97b7-73ce7fe98b1f,4189,170,4446,64,375,12015
59f4bb0c-cfa4-43ea-9b6f-5b641bd439bc,4189,170,4478,64,407,12059
d05882a0-ffce-4f9f-9630-585cc0f33ffa,4189,171,4446,64,382,12015
eeb90f9a-4b59-4387-b5a0-84fafe2695ce,4189,170,4398,64,335,11951
2a8808fe-64b3-499e-bfdf-0a05847a8c7a,4189,170,4446,64,370,12015
af890677-bbdc-43d0-a02e-1a0f46015d96,4189,170,4382,64,319,11930
a90e0d7c-6d9e-468f-b848-3681062c5051,4189,169,4590,64,522,12207
29689437-ace0-485d-b9f7-138dd4adb9ad,4189,170,4462,64,386,12039
ab236600-227b-493f-92c2-fe291c7b0e15,4189,170,4462,64,395,12039
7aa6ebb7-6859-483d-9dd7-2714a2b3f83d,4189,170,4542,64,469,12142
085db27a-0564-4267-83a9-5e03e3b328f7,4189,170,4478,64,405,12059
6df9c893-5fe1-4c2a-8af3-7db423bd9ac6,4189,170,4382,64,304,11931
c45d2a33-5f49-41da-b4bb-30d376e01acd,4189,169,4462,64,396,12039
1f8a2cfa-b1eb-40fe-bfba-bccf916e50a5,4189,169,4350,64,278,11887
6badafe1-cfe8-4d76-b2a7-f0111795fd92,4189,171,4382,64,313,11931
b8564e62-c127-4b0f-b926-974e8411c815,4189,170,4526,64,457,12123
65968eca-19b8-4b39-8494-5e6d5b6d2886,4189,170,4494,64,423,12079
65d70d6b-00f6-4b71-ac13-c38abbba219b,4189,170,4478,64,404,12059
27ee7a8b-f35b-4e3a-b40f-d9fc83f66c34,4189,170,4366,64,296,11911
6d7385db-7dbd-4bd1-8adb-b96583b57923,4189,170,4430,64,353,11995
d48ac56c-20a7-4d94-866b-c3cbaabcee9c,4189,170,4558,64,480,12167
cf475321-1ae0-43bb-9380-74dd4edf9f3a,4189,171,4414,64,349,11975
9d90cae7-e0a1-47a3-a4a9-689d8f865413,4189,169,4574,64,497,12187
ab2fcb8e-21b1-43ba-8af4-9e6e6ead890d,4189,169,4542,64,464,12143
2f3683d7-b73f-433f-bfd5-411a5d43c53c,4189,169,4462,64,390,12039
3ea277a5-39e3-48fe-b6d8-43789cba8f19,4189,169,4478,64,403,12059
756ef459-92b5-4ff7-be1f-10ca176e6b22,4189,169,4430,64,365,11995
94d214fe-ae71-4318-aeed-3aade50a2eb1,4189,170,4350,64,283,11887
ff3e2d69-9aae-49e7-920d-a64475141812,4189,170,4526,64,463,12123
53017622-14e8-47bd-a6e6-e5a48b7c76f4,4189,170,4462,64,391,12039
5721976b-c325-40ec-877b-68c828a3994f,4189,170,4462,64,394,12039
4ad970c9-fcf4-4ac9-8bb5-9da01be660bb,4189,170,4398,64,322,11951
06ebaf25-9201-4e67-aed2-b0457f7018c4,4189,171,4542,64,465,12143
0ddf3a3d-8c5e-4b99-97cc-84ddfa028802,4189,170,4574,64,499,12187
d9d05bfe-a896-42eb-ae7d-eb53e6499d72,4189,170,4462,64,398,12039
0f2dac50-8b57-4afb-94b7-15bb10466bc9,4189,171,4446,64,381,12015
7beb6e43-46fc-4143-be88-f2a5ac0ad0db,4189,170,4382,64,312,11931
ecafa0f9-8c90-4abb-9fd7-dbc501590516,4189,171,4462,64,385,12039
fc18ec37-95b6-4449-952f-72288aa55a40,4189,171,4398,64,320,11951
72e2c8d4-96c5-4112-bc29-81936eee2020,4189,171,4494,64,426,12078
110685de-8168-4c23-9213-b4e610a76916,4189,170,4606,64,532,12231
6da56cd9-e4b1-4b2d-b7e3-765ede06287f,4189,169,4526,64,450,12123
39146e82-0e24-40b0-8959-d2028bbd3897,4189,169,4574,64,502,12187
83bb12d9-27c8-46e0-ab9a-f8e07ae63779,4189,170,4478,64,403,12059
1654b443-d7f8-4c7d-955d-5472f6ecb407,4189,171,4350,64,284,11887
e8993291-3de9-47fe-8a3a-61821534dab7,4189,170,4558,64,489,12167
9a60dbf7-23c5-457f-a7b6-c6d8a3262f83,4189,170,4398,64,334,11951
52746053-202e-479f-a01d-5c82f4093993,4189,170,4446,64,376,12015
fbc4d1b1-46f9-47ed-8b13-1b23faef8368,4189,170,4478,64,412,12059
3d36974f-cd4f-41a7-9c70-5a1cc1d148aa,4189,170,4398,64,321,11950
9bd8bc15-eb71-46fd-bcfd-d0f86ade0888,4189,168,4510,64,442,12099
3c76736f-10ef-4d71-a977-f1eead4a0750,4189,171,4526,64,453,12123
eafa048c-5108-4842-817f-181e76a3e94a,4189,170,4430,64,352,11995
87b44439-1ce4-43ee-8e18-96539f06bbd7,4189,172,4462,64,385,12042
a4b12308-d6ee-4f84-a058-475fe35ea0a9,4189,170,4414,64,345,11975
d54f2774-9338-479a-865f-6671012382b0,4189,170,4414,64,346,11975
4a96e1df-2fcc-4492-957d-40264a9a30f9,4189,170,4526,64,451,12123
53afc56d-d04c-4e0a-9d84-c4d3fa9060fc,4189,171,4430,64,355,11995
b90d194b-6b5d-4bf1-8e92-87063b08edbf,4189,170,4414,64,342,11975
2ff9f80b-aa3d-4b2b-8881-26ede4fd8162,4189,170,4510,64,434,12103
c750f77f-f5d4-48b5-8b6b-877c94461997,4189,171,4478,64,412,12059
f05143fd-2a2a-4164-a5d9-ff5a8815d2ac,4189,168,4510,64,447,12099
b7f0faf7-2c9b-4a61-9423-7d1aa17c69e3,4189,172,4430,64,353,11998
c58878ba-8b5e-4502-8697-b42858a474a8,4189,169,4350,64,276,11887
cfd21645-bda7-47c9-88ed-6ea3fd55463c,4189,170,4398,64,325,11950
11983d8a-6ad3-4667-8b40-e47155a8ceb1,4189,172,4446,64,376,12019
74592c35-c172-4060-b023-1e29d3184829,4189,170,4446,64,374,12015
54060356-b4dd-4228-a2d1-930ab349b1f9,4189,169,4510,64,443,12103
71cb4ffc-866d-4bd8-9265-4f88b87681de,4189,170,4510,64,442,12103
2d151243-4dd6-41db-ad81-984adafeaeda,4189,170,4590,64,526,12207
16f03236-dc27-4ae9-8fd3-00b81e1f2304,4189,170,4414,64,341,11975
23d43c7c-04a0-4add-973e-0c71aba87689,4189,170,4430,64,361,11995
a11ed91e-0e93-47fc-b64d-f23eeeb795f4,4189,170,4510,64,442,12103
