index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
d70127eb-6e4f-4e8d-a955-a48f4d552da6,4189,170,36283056,64,36278978,48383495
fd2bd759-5418-47cc-a69b-721330c14a40,4189,170,36258128,64,36254054,48350259
52891586-a732-47ee-8c8a-4f79f7d548bb,4189,170,36263424,64,36259356,48357319
1065efad-fecb-4927-b99e-bfcc80bc0fc5,4189,170,36268848,64,36264771,48364551
f0093474-4c71-4759-bfa5-3ba14ba3d7df,4189,171,36270528,64,36266453,48366791
7259e955-e122-4830-965f-a447cfdc0807,4189,170,36296832,64,36292752,48401863
b7ef80ad-8e0e-42be-9756-6f8647c65854,4189,170,36251904,64,36247839,48341959
29b75cb2-edb5-41ba-9a78-872d60c5ded9,4189,170,36268224,64,36264158,48363719
4103c27e-9757-4922-9528-857ad1bc4d12,4189,170,36286656,64,36282588,48388295
3c6325b7-0c1c-405c-aa59-668096f509aa,4189,170,36280080,64,36276003,48379527
acef530c-761f-45cd-8817-a30a666948d3,4189,170,36245840,64,36241760,48333875
ba1dfa25-563c-4084-84ba-e51bdd8d3e0c,4189,170,36302816,64,36298746,48409843
b580dd2b-995f-4214-ba7b-4fdf2ca248d6,4189,171,36260704,64,36256638,48353695
3a6ed0c8-0240-4c93-a874-b0b013c7ac90,4189,170,36301376,64,36297303,48407923
fb5db84a-917c-4db3-b6ad-b778fa8420ff,4189,171,36311296,64,36307219,48421151
c155ca33-55dc-4d6b-823a-759ad9488c57,4189,170,36281136,64,36277070,48380935
f4dc00cc-65fa-4655-ab5c-da92cf6015e2,4189,170,36255664,64,36251594,48346975
52c5cc9b-29eb-4a0e-b712-c303ca99585c,4189,171,36265680,64,36261604,48360327
031aa22a-bbe0-4a19-803c-d1a37eb41868,4189,169,36287568,64,36283494,48389511
3a84e544-1032-4735-b662-a718b69d9755,4189,170,36251584,64,36247510,48341535
32b1a968-0d0d-4a48-86e8-0ef4d5e422e2,4189,170,36289520,64,36285452,48392115
16d5073f-17e2-48f7-86dc-054bc5c77b7d,4189,171,36267792,64,36263722,48363143
2cf37956-fcef-45db-ad1f-30c93ce7425e,4189,170,36257776,64,36253708,48349791
2d9f3dd2-88e7-43bf-87a3-953fd574a40c,4189,171,36297712,64,36293633,48403039
61fbb517-d8ea-4f45-9b46-6c53d210e9dc,4189,170,36282992,64,36278927,48383410
cdc73a14-0ca3-46f0-8676-8fadb987d4b8,4189,172,36290160,64,36286082,48392971
c2fc4787-f0e5-4013-a9aa-5e0dc8ccd59d,4189,170,36288048,64,36283981,48390151
80c4acaf-676b-4bb8-bdb3-462c9323f728,4189,170,36268768,64,36264689,48364447
8b2ad69c-1189-4c34-b50f-300094acc202,4189,170,36258064,64,36253985,48350175
b020a000-30b8-44d9-9025-cde457525742,4189,170,36303520,64,36299448,48410783
