index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
d081bc09-7c67-41ae-a52c-586abb5fd51d,3494,82,38551,64,35172,56447
d78eebd0-41a7-41bd-b0ba-c501c17ffb03,3494,82,40167,64,36792,58599
fed76aa8-e42b-4b0d-82df-c1781ae999bd,3494,82,38263,64,34881,56063
c64463ab-e9ae-4e1d-b29c-3962fab84a4b,3494,82,38391,64,35016,56231
cf3605f1-c713-4fc2-946f-1dccf707f0e9,3494,82,38775,64,35403,56743
83e2b1e2-5c3f-4ea6-a2ef-f7e282bf860d,3494,82,38103,64,34733,55847
1896ebba-80fa-4ad2-8ada-88a19cb814ed,3494,82,39127,63,35759,57211
cb7a4ba3-36ca-4b0e-8f28-f8fd5aa304c8,3494,82,37943,64,34568,55635
f60a373c-0e29-4f42-8c7a-d2b0ee0dba15,3494,82,39367,64,35996,57534
300267dc-3bb4-4191-8e82-f6a34ba133ad,3494,82,38903,64,35523,56914
5110c3ba-2970-40ea-a54b-0096a633c04b,3494,82,38695,64,35315,56639
5c6081ac-9b65-40c3-9f81-1630ad0d0863,3494,82,37831,64,34459,55487
9fa785b7-6cb1-43e5-a0cb-dddbc0dd09d6,3494,82,37127,64,33755,54547
4896b68b-ca5c-4f21-a61b-6b430d3cafe8,3494,82,39127,64,35756,57215
2f976b0b-7b7c-4b75-9a39-8b36d1435bdd,3494,82,39223,64,35847,57343
fc3c13aa-d6fc-4093-805c-d7323127bf2e,3494,82,38407,64,35035,56255
f4e45fe4-8a10-41cd-a75a-435218ca8e0e,3494,82,39719,64,36348,58003
272103ba-144a-47ec-8a08-d43e7121312a,3494,82,37847,64,34475,55507
02891842-d0e6-4ed5-9b1b-da75eb4c8410,3494,82,39239,64,35860,57363
228fa212-9fa2-4cc3-9c86-86d83fcb97e4,3494,82,39799,64,36426,58111
fa070a4c-e1b1-44f7-ac50-880cdc7fd116,3494,82,38215,64,34842,55999
45bec811-fedb-4133-8fa3-001e80970d03,3494,82,38567,64,35198,56467
d265568c-e81e-4824-97b8-e37e282749a2,3494,82,38311,64,34937,56127
1976d454-6b6a-428f-b9c2-6a51f216f36f,3494,82,38247,64,34867,56039
0a902c32-1095-41f1-a947-cb195bc12103,3494,82,39335,64,35966,57491
5072fc0f-e68f-49e2-9e17-d497aaa5b717,3494,82,38055,64,34683,55783
cbced959-2b94-4340-8428-55109de0f8b4,3494,82,39127,64,35756,57215
fb798410-1a8e-4391-b8ab-bbe8d84f103c,3494,82,38151,64,34770,55911
15342942-15d1-413b-8a43-3132418aedaf,3494,82,38023,64,34643,55743
2dd068b1-d23b-42f6-9c03-abf2fa8494b8,3494,82,39287,64,35907,57427
822bdc4e-b7af-424f-8fe3-4439b4204aaf,3494,82,39319,64,35949,57471
23228458-00d4-46f0-952a-da19dc69ef42,3494,82,39175,64,35793,57278
51a8c650-55ff-4e59-bd79-2d1ece5cc881,3494,82,38631,64,35255,56551
9f8acfd7-7802-4baa-a395-d0b106d50f1f,3494,82,38663,64,35282,56595
e15bf65d-917e-4519-99b3-407cf7e15ca8,3494,82,39127,64,35747,57215
62c33807-bdb1-4bd0-998c-0f5d7d7fe637,3494,82,38455,64,35086,56319
5a6c2a09-dc40-4a71-9e2d-5cd44622c79d,3494,82,38487,64,35104,56359
c6a1db76-a2ab-4577-8dec-54a5332cf87c,3494,82,38135,64,34756,55891
15cdebef-27d8-4184-99ca-85de076bfc97,3494,82,38199,64,34818,55975
20d14340-f0eb-42c1-9443-a133c165c4e6,3494,81,38503,64,35128,56378
da682084-b048-4328-979e-16e079f5c0b6,3494,82,39559,64,36186,57791
335cae68-dc1b-41e6-9d57-6f11cdb68fbe,3494,82,39607,64,36237,57855
cbcf68dd-0640-4002-829a-54188ae72913,3494,82,39079,64,35697,57151
4c87c6aa-283c-4133-9763-b4a7c5fd99e5,3494,82,38855,64,35482,56851
b0a493dd-0c6f-47db-a03c-fd3cc565cec2,3494,82,38567,64,35195,56467
148c0b3f-9568-49bb-911e-fe6e8c5bc3f0,3494,82,38503,64,35127,56383
dbdd422e-a10e-4b3f-9273-ce98d2262b42,3494,82,37783,64,34402,55423
d44a34bd-b93b-44d6-bf6e-9bf0abd86843,3494,82,38375,64,34997,56210
8e1c47cc-068b-4024-875a-ced3262c969b,3494,82,38583,64,35201,56487
ba876f2f-d370-4067-821d-b6802577a816,3494,82,38871,64,35498,56871
b46af9ea-2d97-45be-a7ac-a1fcd7723b0c,3494,82,38503,64,35126,56383
96e1c235-a3a9-4df9-bf59-cbcbbb89c012,3494,82,38775,64,35406,56743
9785dc74-c388-4fe2-8a09-d7d6408ff8de,3494,82,38983,64,35603,57023
c7e516b5-5c8d-4896-9aba-7cf861132537,3494,82,38247,64,34875,56039
fdf2ee72-abf4-42cf-9454-5d7388830e12,3494,82,37879,64,34503,55550
feffa9a1-1922-4091-bcc3-661985cc8e89,3494,82,37639,64,34267,55230
f3e83b75-9568-4ad7-b770-9573699c8668,3494,82,38359,64,34976,56191
ac112e01-d5a0-446c-acdb-3dc152bbf83b,3494,82,38791,64,35418,56767
5c8507ca-269e-498e-8aaf-fa89c87eb8aa,3494,82,39079,64,35707,57151
c576cc81-75fc-4d82-b527-7729e4d138c9,3494,82,39479,64,36111,57683
22c7223d-52f0-4676-b23c-bdcbf444bfe3,3494,82,38839,64,35460,56830
590555e9-ab86-45d2-a520-ffe96df2d6fc,3494,82,39255,64,35884,57382
fa373f75-932f-4955-9965-10eedcd4336b,3494,82,40055,64,36686,58451
b346fdb5-0649-420b-8fcb-baf69708d603,3494,82,38247,64,34872,56039
8be2a2e6-3646-478f-b95a-04ea0eb51bcc,3494,82,38503,64,35122,56383
1ad57e04-b44c-432c-a6f2-c526fa844cc2,3494,82,38359,64,34977,56191
23dcdb03-2014-49a1-b805-654de16199e6,3494,82,38263,64,34889,56062
2fe96b87-8799-4662-aedc-f7f8ba74f540,3494,82,38231,64,34851,56019
b16bb199-8de0-4a75-bb03-903a63e70a66,3494,82,39415,64,36038,57599
9534ef1f-1622-4d90-b392-c318c1f5bd5e,3494,82,39127,64,35753,57214
008d6729-286b-4fdc-a0e6-81aa91488738,3494,82,39159,64,35777,57255
c424b1a9-a983-421b-863a-1b619735de74,3494,82,38471,64,35095,56339
4e6015c1-c034-4f72-ab43-1ea8c3f7452d,3494,82,39367,64,35991,57535
25d86e14-3b75-40ec-a02d-ba411a849b73,3494,82,39255,64,35880,57383
e0a86a96-b4a9-4f2f-88bd-9ed0ac8e20a0,3494,82,38007,64,34626,55718
96c67817-c895-4b97-a2ca-0c86e9102883,3494,82,38343,64,34969,56167
86ba9f08-3d06-4a4f-bd06-86e8ff5b4ad5,3494,82,37927,64,34557,55615
e95bab1e-395a-4dac-9c65-09f0e44dcbd2,3494,82,38215,64,34833,55999
49dd40e9-5f38-4e68-a310-f2333e410167,3494,82,38423,64,35047,56275
fd36ee85-2922-4eb8-81c0-4811d6e2720c,3494,82,37879,64,34511,55550
6b822e7e-3cee-4c8e-a1d3-2d5d8965f8d5,3494,82,39239,64,35869,57363
c94e187e-6cb0-4e33-95a8-ba71ac58fcc5,3494,82,38359,64,34988,56191
ac4672d3-e535-46a1-bd50-7b8236c3cf1d,3494,82,38727,64,35359,56679
8d5ad276-681b-4c15-8034-f37c7e3ee9a2,3494,82,40423,64,37052,58943
8b5b3bc0-326d-4047-8abf-0ca7fbf0bba1,3494,82,39127,64,35746,57214
91e90a6c-ac5e-4308-8370-d4bd0cef0a97,3494,82,38935,64,35565,56959
dbc7441d-4394-4873-9e5d-562263b87d5e,3494,82,40231,64,36857,58687
1b065660-024a-429d-84fa-8144cb4a4f29,3494,82,38887,64,35510,56894
2df6645c-b450-496a-bcbd-a97f2d2c6f73,3494,82,39031,64,35650,57087
bd7dad42-60ee-4c58-abc4-e4e5b53224f7,3494,82,37959,64,34585,55655
1b9d58c2-0997-4270-87f1-af68bd8b622d,3494,82,38455,64,35086,56319
9a9fda42-b305-4003-bdb1-e826ced6257b,3494,82,39383,64,36009,57555
46f1061c-df9f-46f7-a076-f3987b05341d,3494,82,38903,64,35528,56915
3fd06d12-3c86-4105-ab7e-a3e30a5363e8,3494,82,40167,64,36794,58599
c4544bbe-6c86-439b-88c6-999b95b46780,3494,82,38135,64,34757,55891
61ad789f-8a4a-48d7-a99a-edae1405bfa7,3494,82,39415,64,36035,57599
f55d0f10-7f02-4c75-b18d-8431dce6ea85,3494,82,39319,64,35940,57471
c5b8e89b-a5e5-4172-8a60-468291c14582,3494,82,38791,64,35413,56766
cc93dfd2-104e-44f2-9b7d-e344a0f636d7,3494,82,38231,64,34852,56019
7b302b8e-c8c9-43ee-94e6-f5fdbb3be687,3494,82,39255,64,35880,57383
cb38b0bc-838b-4853-86fd-0e2169637efa,3494,82,39975,64,36593,58343
f2101357-8218-49ef-bb4d-49146bd5a8ea,3494,82,38407,64,35029,56255
d865a64d-8051-40b3-86e4-fcbf5095a7dc,3494,82,39319,64,35949,57471
70cc8b6a-4b61-4643-a629-86d8aac3d599,3494,82,39271,64,35889,57407
d7517559-8c54-4212-981b-3402efcf2c89,3494,82,38935,64,35558,56959
273ea686-8ac0-446b-b139-d7af6a008c8d,3494,82,39015,64,35647,57063
791d820a-a2a8-474f-ac1f-0753deb4deaf,3494,82,37543,64,34161,55102
71b12a53-cefc-4a93-9a5f-9e6ea959dcf3,3494,82,38695,64,35327,56639
d8c830d5-f144-499e-8fdc-f8080e468b14,3494,82,38375,64,34997,56211
87a1cc7d-9cb2-461c-a85e-f0cf1471562e,3494,82,39463,64,36091,57663
3f2a1f1f-5d18-4411-a26b-c2728e07828d,3494,82,38039,64,34668,55763
be6ce835-c87d-4b88-8523-4e7694d58882,3494,82,38599,64,35231,56510
aec13c65-91bc-4ec2-acfb-572c0f427a06,3494,82,38759,64,35383,56723
4b2f144a-445c-4eb4-b458-ceeefb97c9bf,3494,82,39143,64,35766,57234
3adf7e02-d55c-43bc-b6ac-f04f3827fa63,3494,82,38743,64,35360,56703
5416c98a-de59-480e-a725-49b49268c4ed,3494,82,38791,64,35415,56767
60e5a0d9-ea80-45a1-b043-6a5bbdd5822c,3494,82,38551,64,35173,56447
aca4d9e1-8210-4d2d-a5b3-073697871d6e,3494,82,38679,64,35305,56615
f3505232-0055-4a04-b49f-85b43fc9474c,3494,82,40407,64,37032,58919
c5e9c82c-90f8-422a-87df-b55ce668a2a1,3494,82,39527,64,36151,57747
03360e1b-d4db-41f9-b4af-139375789764,3494,82,37975,64,34604,55679
6a6e6404-1cc8-492e-ba4a-8998ef69815a,3494,82,38615,64,35237,56531
8273c531-baeb-4ba5-ab6f-f729d0b3c4cd,3494,82,38519,64,35143,56403
5f873a07-fd79-40ed-89a8-595de73deb74,3494,82,39127,64,35748,57215
627b890b-4f56-4494-9f05-8272f495ef23,3494,82,38279,64,34897,56083
a88193b1-701a-4e86-a10b-7b3d16aa2216,3494,82,38519,64,35144,56403
b294ca6c-debc-412d-a057-efd787857f13,3494,82,37751,64,34377,55379
28802670-7099-475c-b969-9209be345d6f,3494,82,38583,64,35207,56487
88271f8c-92ba-499f-8436-399478741bb8,3494,82,38375,64,35007,56211
295ee10b-31ff-444a-959a-98a3250e5ae1,3494,82,39463,64,36089,57663
bc5f8fee-4d59-44ae-8626-0a9ef9a53ede,3494,82,38487,64,35109,56359
555ef806-a282-4dc3-989a-f9c1beea7a82,3494,82,38647,64,35270,56575
b1f8762a-4bb7-4c13-8eda-6bf334350b4e,3494,82,38007,64,34633,55719
96ce59c5-45a3-4ebc-b492-322f7dd4e33b,3494,82,37847,64,34468,55507
0ab01166-4ec3-4149-9483-eb1f0023b0ae,3494,82,39383,64,36008,57555
11a1025c-2082-496f-ba5e-7bbbabf18790,3494,82,37767,64,34390,55398
529e1571-1756-46f5-bc32-f52983aadb26,3494,82,37527,64,34150,55079
696270b0-3ed8-4d30-a5b2-ce775bc3e0c5,3494,81,37719,64,34349,55331
6b6dff3e-2818-44d0-8393-c959c61e959b,3494,82,38439,64,35056,56295
81761c8d-5038-4e7e-b8e3-72d24ab5f17e,3494,82,38119,64,34736,55871
724b6ec4-464c-479d-b6dc-c8324192f9d3,3494,82,38583,64,35205,56487
546a74d0-b0ee-40c2-99c9-11f0681bcfcd,3494,82,39543,64,36168,57767
8b37df0b-1233-4b45-9fd9-5f78f75d13e4,3494,82,37255,64,33873,54719
b8841c49-1186-4c3a-8e14-cf525726dac8,3494,82,38135,64,34754,55891
e723cfe7-e699-4756-b897-a61720d621e8,3494,82,38967,64,35593,56997
4adf47e4-f37c-4360-a124-7e329551fd52,3494,82,38935,64,35564,56959
3ae18240-d4c9-4770-90f5-1d5801a595b8,3494,82,39479,64,36106,57682
569d0589-f038-4b2b-b02c-20276f6b32ee,3494,82,37447,64,34072,54974
9eccf6d9-c542-4a1f-af5a-a4a32dd9d8f8,3494,82,38231,64,34848,56019
7386f69d-9448-4c69-8d0b-e6f93939a0d6,3494,82,39207,64,35838,57319
d4c2ec5a-1e05-400a-aa0d-72b107386f28,3494,82,38615,64,35244,56531
c3977b17-dbc9-4278-9dde-b56526d37850,3494,82,38007,64,34636,55719
4ddea2fd-61d0-4c58-9958-0852a306464c,3494,82,38471,64,35098,56339
075caf79-ad07-42e7-b43d-88a0aabe28d7,3494,82,39559,64,36186,57791
5222959b-7dcc-4e65-b172-d112756881a7,3494,82,38919,64,35548,56935
de1aaee4-e643-4462-a05f-e57f6e36acf1,3494,82,38839,64,35461,56831
395dce18-722e-4648-a8de-0260fde1b020,3494,82,38567,64,35195,56466
15b9ad3d-91b3-4d25-b741-f93750bbe916,3494,82,39031,64,35654,57087
12ba68df-ee22-4739-a270-f3384dd110cc,3494,82,38391,64,35011,56231
f2f740b6-d1a7-4574-ad36-12bd62ffa717,3494,82,38487,64,35113,56359
f7d4d1d4-2ba3-4aef-896c-4b8f403f1cf3,3494,82,39207,64,35836,57319
5d44947f-fe46-4e11-b0bd-37b11b288a07,3494,82,38695,64,35317,56639
113ec443-1f54-4904-923b-817b348de99b,3494,82,39191,64,35822,57299
3b2cdf3d-17e9-4e72-8189-b9f21da9b36f,3494,82,39479,64,36107,57683
ef9d8cf0-5fc9-42fb-9e60-9d4371f970d0,3494,82,38007,64,34626,55719
e391030e-89f6-4b0e-bf16-5f4a8fb8edc7,3494,82,39079,64,35708,57151
6e5ab6e5-2408-4764-baf3-9e29a9c0c76c,3494,82,38727,64,35358,56679
e97bf48b-a8c1-4269-acea-d6d6c0361842,3494,82,38247,64,34864,56039
f5a5335b-13ca-4676-8461-87c30824e8a1,3494,82,38391,64,35013,56231
f21fa702-1950-43f1-9571-d0e9b25b98b4,3494,82,38871,64,35495,56871
40ddbd17-c2ff-42a4-96aa-b2a997d8ad83,3494,82,39159,64,35790,57255
b5b3cfbe-b5e3-4c34-b6dd-3e8e9bb80b28,3494,82,39991,64,36612,58367
1af2e4b1-8cdf-45a8-90ac-ae555e0de8cb,3494,82,39735,64,36357,58023
9d45ee1f-c9c6-4e70-857a-25997cf902e9,3494,82,40343,64,36962,58835
a39f6940-7e87-4785-9036-e7f811f9ca5a,3494,82,38359,64,34985,56191
e6796c9e-eb2f-4271-bc47-9b486ababf2c,3494,82,37479,64,34104,55015
80a18e59-a6d6-46d2-9b27-c4985ffb1282,3494,82,39143,64,35769,57235
14fa9f48-487f-4881-b405-7d5832b1221e,3494,82,38615,64,35232,56531
630f57c8-2483-4517-a769-d6d0674a503a,3494,82,39607,64,36232,57855
678a7f7d-d8b9-4544-8ab1-1ac39520095e,3494,82,38711,64,35329,56659
b2048a0f-2a7a-4e65-8bb6-6ac7ea5c68ac,3494,82,37799,64,34420,55443
82edeb2b-7595-4248-819b-74bf43b02db0,3494,82,38151,64,34771,55911
