index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
b11e34c7-2210-485b-9944-8d4a806501cd,3494,82,3831,64,456,10151
43a60d92-1ba9-4f56-9051-45bc67a6ec77,3494,82,3751,64,371,10047
ab33a404-eabf-46af-ba88-5be3a93aa89a,3494,82,3735,64,362,10023
e99b469a-3402-453a-bd4a-43593f3054df,3494,82,3767,64,399,10067
2dbd814d-82d6-4e44-ba4b-99b1e788c4b9,3494,82,3735,64,367,10023
51cc5ea4-8e13-4b5c-8c30-8de610badaa4,3494,82,3719,64,336,10003
5d87b6f6-3bcf-447c-b370-0d7318523cf0,3494,82,3847,64,471,10175
b6368005-f6d7-4632-b58d-119269af7248,3494,82,3767,64,395,10066
abbf3b6d-6b3c-4833-b5d8-236e904de803,3494,82,3671,64,292,9938
bc5b61b0-b7c7-4956-9661-bcea0899ba3a,3494,82,3751,64,375,10047
fc71b27b-8797-4f35-9029-831cd7dcc718,3494,82,3847,64,468,10175
edce005d-6f19-4040-a3ac-0dfa059b884d,3494,82,3815,64,438,10131
02d718ff-dbf3-4902-9a8e-2e60ec37d814,3494,82,3606,64,233,9851
feca3067-06eb-41b0-9015-edffa1536102,3494,82,3815,64,440,10131
70b50b10-abf0-41ce-be35-d8bedd82b6f3,3494,82,3847,64,475,10175
abaaace6-f09e-4553-8b9b-3e798f2356f5,3494,82,3799,64,427,10111
d652038e-80fe-4b6b-a1e4-7ea464fc9fbb,3494,82,3751,64,369,10047
6495ba8b-d980-49af-baf1-f80b9f553568,3494,82,3815,64,435,10131
aed956c0-1482-4fe9-89c0-6d177e0aa9a4,3494,82,3719,64,351,10003
4ea23d67-268c-44a0-87cc-d0f72709cd50,3494,82,3783,64,400,10087
bcaae051-a740-4935-a79e-649230352d0d,3494,82,3671,64,301,9939
8f1f222c-bd68-4067-8380-79fe55d8fb7c,3494,82,3799,64,423,10111
5308930d-6cdd-4bb7-92e5-cbfda41f60d5,3494,82,3574,64,203,9811
a46759a7-8654-4682-bb8a-be651a178691,3494,82,3735,64,361,10022
561c332f-8e9f-4811-8b83-81d9ea635a51,3494,82,3655,64,276,9919
01b1c2d7-2ef1-4bab-8042-911aaf14f1d0,3494,82,3719,64,345,10003
e5ff7fa2-385b-448c-866c-6fbb7a5813b9,3494,82,3815,64,442,10131
96cede53-33ad-45db-b044-2972abe8cc23,3494,82,3831,64,454,10151
53d48611-15fa-46de-b12d-7e128432a8bd,3494,82,3735,64,365,10023
319cdba8-c06c-4050-9c6f-e3d32c324f95,3494,82,3590,64,216,9831
d2aeeb38-6da0-44d9-8bef-8e5b5b730c2d,3494,82,3639,64,269,9895
4d622070-6d81-49fd-bac6-b25548e6e512,3494,82,3895,64,527,10239
73123c54-560b-4eb3-896f-4695107ea8bc,3494,82,3703,64,331,9983
dcf9d976-da52-47a4-9702-2e6d0b867463,3494,82,3831,64,455,10151
ce021681-de55-47cf-a1df-b9a05648722f,3494,82,3719,64,341,10003
0dc19f4e-5140-42c2-831d-ded903106eeb,3494,82,3671,64,288,9938
bc995454-7bd3-4664-be60-18174ca49d33,3494,82,3671,64,300,9939
3a2573bf-de64-46d4-9aef-c2bd77a09346,3494,82,3687,64,307,9959
1d2bf118-8937-4bc6-b331-b33e11883ac8,3494,82,3863,64,494,10195
e18d82ae-01dd-4077-a15a-fb350d18e601,3494,82,3719,64,347,10003
0ef2bdf4-05a6-4244-bf3e-8748d5096969,3494,82,3847,64,471,10175
39f06364-7a38-49ac-84fe-48b97299d8b5,3494,82,3606,64,234,9851
c55cdf76-a2dd-4462-9f96-776d1431bc71,3494,82,3815,64,435,10131
e0c20097-29f1-418c-b66a-5f6b4921c113,3494,82,3671,64,302,9938
efe826a9-0824-4343-816d-583e424da0c0,3494,82,3783,64,407,10087
810d9687-9db7-42db-aa53-e854f168d1f0,3494,82,3623,64,254,9875
4cfd7777-da46-40c6-9d64-689de104ffe7,3494,82,3799,64,427,10111
79908a0f-c986-43b9-98bb-b12cbae444f4,3494,82,3671,64,288,9939
5658ac95-1700-49ed-9647-1e7b5cc29670,3494,82,3799,64,427,10111
8b039c49-0a24-4b6c-a440-603bb7cac3d4,3494,82,3847,64,470,10175
7b568643-8535-409e-b71b-431a254b2688,3494,82,3671,64,299,9939
7dde2fe6-af82-4c01-a62d-ff9d273181ab,3494,82,3751,64,373,10047
445a8b17-947b-468d-97bc-3d4c13e80ebf,3494,82,3703,64,327,9983
9f8ca55c-3953-4a39-9d46-ab0035b16901,3494,82,3735,64,364,10023
90dbae4a-2c78-43d6-b24c-a1c02fef1775,3494,82,3783,64,413,10087
55cd2182-bb19-41ef-9832-7ca8b7cf4ef5,3494,82,3703,64,322,9983
c90f6472-a9e2-4c70-878d-a0db488abc1b,3494,82,3703,64,326,9983
2cdeabcf-77bb-43c1-9d9e-cdd638a58f15,3494,82,3815,64,440,10131
2129600d-0c66-4f8d-a36c-11cdc483c2cb,3494,82,3911,64,540,10259
42e952ec-6ba5-4dd3-b903-1b0936d302e5,3494,82,3783,64,411,10087
e232a81e-e8af-49f9-b95f-939c86cc8ada,3494,82,3863,64,494,10195
388a04a7-0d40-4ba2-9d2e-4227e8862f5e,3494,82,3751,64,373,10047
d02b6b2d-3f13-45bb-815f-453ec6d2d4eb,3494,82,3783,64,410,10087
6ac3a471-7217-4f96-a17e-460c08ddf2ef,3494,82,3735,64,354,10023
2a400848-233a-43b5-8ed6-92f036fc8131,3494,82,3719,64,349,10003
bfee0c1c-70db-46a6-865d-ddac49a92afe,3494,82,3751,64,370,10047
19e5f663-ba6b-4f07-8d8b-9a3085e668d0,3494,82,3815,64,439,10131
aa691327-96cc-4bfd-8edc-a39d530a2d0c,3494,82,3751,64,370,10047
1df2a9fe-ed08-42ea-8eab-1df7b9665971,3494,82,3606,64,236,9850
7903d1bb-6ea1-4594-9ea5-5742e121ca30,3494,82,3815,64,436,10131
17b65f16-d1d4-4dcf-8699-69738669523a,3494,82,3639,64,257,9895
0be9adb3-1dbe-419c-b8aa-dd3d0d552d65,3494,82,3847,64,472,10175
5634a671-0af1-4fc8-8727-dffdce6199b8,3494,82,3783,64,404,10087
e515663a-efe6-44cf-b1e0-2d66c09333bd,3494,82,3767,64,399,10067
3f418fa7-aff0-49da-aee9-9e95208bb219,3494,82,3831,64,459,10151
b2ee4727-be17-4aac-8a19-6d3f7b77dd63,3494,82,3783,64,415,10087
7c88d5fd-7018-4f8b-87bb-bc09d626f97a,3494,82,3671,64,296,9939
8aeccd1a-da72-443c-b2bc-4eb168bf07c8,3494,82,3574,64,204,9811
6fb30421-f458-457b-8cc8-d97f77abc4c1,3494,82,3639,64,270,9895
f6c866d4-5320-490b-a217-bb1ed6daf796,3494,82,3783,64,401,10086
b43b9d1d-6de3-4921-8b35-7ed9403edc13,3494,82,3655,64,275,9919
3bdc5f20-f307-493c-97c5-0d6cd2f90656,3494,82,3671,64,301,9938
cb6818c3-243a-4004-8ef6-42a76cfbc3e3,3494,82,3815,64,436,10131
728cf3d8-6006-41f2-91b4-01ab2c449abb,3494,82,3847,64,468,10175
c886f2b6-92c4-40d2-a5bf-ce28dd678f01,3494,82,3751,64,376,10047
f4a7a40d-d2f5-46ef-bf0c-d30878bd865b,3494,82,3703,64,327,9982
acfdee24-734d-40c4-8c14-21928b3e83c3,3494,82,3735,63,363,10019
d31b425b-b3af-4dc9-b237-1630c86e7947,3494,82,3655,64,285,9919
d1a9e33d-c92b-437d-9f92-927a94e59e83,3494,82,3799,64,425,10111
c7bc27e4-527c-484a-ae35-8591a61745f4,3494,82,3751,64,374,10047
ffd8cd5c-8a07-45be-a889-ef933337fdd1,3494,82,3606,64,225,9851
b622ca39-0999-49d2-b181-a880836adccc,3494,82,3687,64,314,9959
c7ef7fe3-e9e4-4685-88d8-019e5a1a611e,3494,82,3815,64,441,10131
1d45db1d-964e-43be-8579-b91d86fada68,3494,82,3831,64,455,10151
28d587de-b28e-4def-97c4-9089ee01bccb,3494,82,3655,64,287,9919
091f3990-5382-4ae4-87e9-875099ba9c7d,3494,82,3799,64,419,10111
1bc687b6-4a52-4558-874b-2350462d2fe0,3494,82,3767,64,397,10067
084a52a0-5fb7-431e-be83-d9a3648abfdb,3494,82,3767,64,397,10067
47813b2f-9c36-4ec9-b909-1cf7f9909890,3494,82,3831,64,462,10151
fdfccfcf-bfc3-43bb-ae17-ea412ce5a53b,3494,82,3863,64,485,10195
d1affa60-8a20-47bd-bd45-a68539a38e77,3494,82,3703,64,334,9982
723f93df-b911-46b2-b108-27c85ccf8f63,3494,82,3735,64,365,10022
8bc0a6e7-a174-442a-8271-5e108ff1cc29,3494,82,3590,64,222,9831
2c1a02af-f574-4293-9fb4-e55d5dd8f65f,3494,82,3687,64,305,9959
1fec5848-1baa-486b-8b7a-16125961957c,3494,82,3799,64,427,10111
0ee8e94b-dce0-4050-85e4-a7ba673d5994,3494,82,3735,64,364,10023
d754e39e-c4de-42dd-b454-8995c997f04e,3494,82,3783,64,402,10087
8dc6ce19-58b8-4801-800c-86cfa05ad471,3494,82,3703,64,327,9983
8331c6ef-c02e-4d66-8ba6-4f4c81d02fb3,3494,81,3655,64,280,9915
9e0974a4-a1c3-4eef-ab95-ae747ba96ca1,3494,82,3687,64,306,9959
1cdd91ce-af22-4bbc-bb20-85aa6a4a5c9b,3494,82,3671,64,301,9939
dcd8b6a1-63c3-4ef1-ba47-6956fa4a95a9,3494,82,3751,64,382,10047
7aa0372b-455a-4556-97de-095a352807f9,3494,82,3735,64,363,10023
41b967a8-6e8f-4de2-8b99-5f0f45036455,3494,82,3799,64,430,10111
abbc10f6-1591-4a63-8c9b-4bc2b44f33a3,3494,82,3751,64,382,10046
809b7e51-9377-4804-8f53-e6e441fc88e2,3494,82,3815,64,434,10131
7991a37d-824f-469f-8237-1e4ad0a4bc73,3494,82,3831,64,452,10151
bba0b738-444d-4b04-9dd5-5c0e0f0bbfe4,3494,82,3655,64,286,9919
d53e2bc5-229d-4e2e-9407-079b0ee11210,3494,82,3847,64,471,10175
218dd0f8-e911-4d02-a3a8-ab981a5541be,3494,82,3767,64,388,10067
857fe52f-475b-403c-beb2-90cbca976fb4,3494,82,3671,64,295,9939
e52702e9-217e-46a8-ac48-11327961aee2,3494,82,3751,64,380,10047
cd4e6305-a1ed-47d9-9904-3fc2ce1382b9,3494,82,3639,64,260,9895
6156f66e-5e91-4069-8151-dc94e4ee155a,3494,82,3751,64,378,10047
7c9f90fa-f6c4-4549-a44d-070f574b9253,3494,82,3687,64,307,9959
2a426f68-bace-4cd8-a1fb-a1562b210e62,3494,82,3735,64,364,10023
374dadc1-17a4-480f-9abd-669076487836,3494,82,3767,64,389,10067
4c472d57-0833-4ed3-a062-a4f7a54ca83f,3494,82,3815,64,446,10131
35fed011-a80a-45fb-9cd8-0d9c294a5b79,3494,82,3863,64,481,10195
b08dd568-c4e8-4b3e-9140-e599cc56449c,3494,82,3751,64,379,10047
f2b0c1fd-95af-404d-b4db-0d1e7ececf3d,3494,82,3735,64,364,10022
e200aa42-051f-4784-bdee-2d01391b738b,3494,82,3719,64,348,10002
d42e2b66-cdcb-438e-9280-a4019853a1da,3494,82,3799,63,427,10107
520e3244-0b44-4d8c-b9a7-9f6b6cecd976,3494,82,3751,64,368,10047
423d743f-3fa5-43a3-a5c9-076a4a5e092b,3494,82,3735,64,365,10023
81cbf6a4-66bd-4626-b0ad-6b8c73f2096e,3494,82,3751,64,377,10047
c85fbd11-a0b6-4b84-8711-40d669654226,3494,82,3655,64,281,9919
0b608429-b3cd-468b-8565-4adc6584e9e5,3494,82,3719,64,349,10003
70a60d05-e007-462f-a967-c0f6e68901a0,3494,82,3799,64,425,10111
89f22cdf-52a5-4782-8284-2eb87610ef1a,3494,82,3767,64,397,10067
7e82dec2-fd2e-46c1-b068-509440d70f71,3494,82,3639,64,266,9895
f0ffc4e0-7ddd-4962-8dc9-f05e09e725be,3494,82,3687,64,318,9959
b30d3769-ed9e-4a60-9d8f-49f036861c4a,3494,82,3831,64,448,10150
c5945971-8352-4e65-9ac4-518767872377,3494,82,3687,64,316,9959
fa85df20-3fd1-4168-9c8d-56d014ddbf34,3494,82,3767,64,393,10067
5a45deb8-0f09-4e99-a6ac-91a36959a7cf,3494,82,3783,64,408,10087
5689498b-bf3d-42ba-8239-4e5997ce5de9,3494,82,3671,64,298,9939
ab1502b2-2063-469e-8790-abdad19e897d,3494,82,3767,64,385,10067
9b76991c-ba21-4705-8b39-1a48f7c7c8a9,3494,82,3703,64,320,9983
bd4e81a8-ba36-49f5-a0a8-b2c97f2843e4,3494,82,3655,64,272,9919
0499e2b2-7ea4-4a53-8995-f86ce9a755e1,3494,82,3767,64,385,10067
0e1ebf89-559d-4a0c-b0ae-6b1ba71ddb81,3494,82,3671,64,301,9939
8b634b67-7d06-493a-9afa-e6472e96bc9e,3494,82,3767,64,386,10067
e86cda81-248a-4797-8d28-a4ac7e62cae7,3494,82,3671,64,301,9939
da3f303a-8564-496a-85ac-6692b59032db,3494,82,3783,64,413,10087
f5ffdba0-4db5-430e-9726-3a9469131dbe,3494,82,3831,64,448,10151
32b961cc-d08e-4eb8-8d0a-eb69e251ed10,3494,82,3799,64,416,10111
6bcff443-c7a5-407f-958d-0a159638b381,3494,82,3687,64,305,9959
52525b36-525b-41fd-859b-ae0c22b9e0ff,3494,82,3703,64,328,9983
db04dc28-3801-4997-bfa2-8779657ee4a7,3494,82,3943,64,562,10302
7a266b0e-ccd2-4066-ab4b-87a6d70972c9,3494,82,3751,64,383,10047
1d0bd45d-84fe-49b2-9b06-29cf7ba482f5,3494,82,3719,64,344,10003
e2d03c53-25c2-4d2b-9e33-7e1f9ffe92cb,3494,82,3719,64,341,10003
dc4eeb2f-12ee-4a40-bb29-299d69e41d33,3494,82,3831,64,449,10151
7fa630b8-d878-465d-8cc7-8717219c0ec4,3494,82,3735,64,360,10023
e3d34f16-7601-48a8-aab3-dffda0128c3d,3494,82,3751,63,383,10043
9e9f51d0-77be-4bca-aa1e-f9b23318e454,3494,82,3655,64,286,9919
87831cdd-7fdc-471d-9f88-04e18fa5d3df,3494,82,3687,64,305,9959
b996d680-d872-4968-b6d5-f9ab52739b1b,3494,82,3719,64,351,10003
7e69158d-4656-4943-a5f4-dd2aeb407f71,3494,82,3655,64,280,9919
2d5d424e-edbe-4fc5-a851-db8aa5dcf222,3494,82,3703,64,323,9983
29a8bf54-a9f4-4c0d-92d5-68d9f8261adb,3494,82,3655,64,281,9919
b6c7fc97-5822-440f-a573-58b9d01e942a,3494,82,3799,64,426,10111
0f983ae4-f46e-441b-b4c8-d9d21a848e0a,3494,82,3783,64,415,10087
83ba5a11-343b-4066-b288-7eb9ff38c576,3494,82,3751,64,368,10047
9fd3ecfe-e591-499f-accf-2ac10a75713f,3494,82,3783,64,404,10087
346308c5-0b76-4556-9369-9cda9f6f3288,3494,82,3799,64,416,10111
bed7d79c-d983-4fa4-8a27-eff2c42e8580,3494,82,3671,64,290,9939
295d0fdf-7e04-4478-912a-8e2c993f34ca,3494,82,3767,64,390,10067
20c51992-aa0a-4dd4-97b6-7e1597b7f764,3494,82,3719,64,343,10003
c6a363d8-1f66-4735-a887-03f7b503a0f4,3494,82,3783,64,402,10087
772ba2c5-77c9-44ed-823b-2706299a87f9,3494,82,3767,64,397,10066
e7439a3b-5ee8-4238-9331-9dc9410cccbb,3494,82,3606,64,225,9851
6c82b5d3-8040-489e-b510-a765f54ed5da,3494,82,3719,64,337,10003
72de64c8-b996-425f-9f93-8b2325d61ec2,3494,82,3735,64,357,10023
fbd1ce6a-242a-4907-b97c-2bd8c249376f,3494,82,3815,64,433,10131
8efc2f4c-5716-4d15-9c88-4114d07bdc5b,3494,82,3703,64,327,9983
08be4ba5-fa00-42f7-9cf3-937d6f3704bb,3494,82,3719,64,339,10003
68842a7d-1c80-4c3d-abd7-e29115851c3c,3494,82,3751,64,378,10047
650fc29b-d074-4fb0-8a41-05ccfe89c413,3494,82,3639,64,268,9895
33dd5ae9-225b-4ed0-8806-39ab660507c9,3494,82,3751,64,375,10047
1e213ce0-c12b-4251-bf14-abb1bede1d75,3494,82,3815,64,444,10131
a6058e98-da32-421a-8040-18527bae41bf,3494,82,3751,64,379,10047
315265c1-5390-41e3-97df-f7bdbf84f4df,3494,82,3783,64,415,10087
6ae4f24c-2489-4d28-8058-a6b07e816ca9,3494,82,3687,64,314,9959
07ad3842-5ae6-426d-a224-c84bba89105a,3494,82,3735,64,353,10023
3dcf865e-b50d-4b77-9f01-9fa7bf852254,3494,82,3655,64,272,9919
29e67204-a8d9-4c49-8211-cf8bc26eee43,3494,82,3799,64,431,10111
c870e2fc-8cc1-4b02-9f13-c9a0f48a709d,3494,82,3847,64,468,10175
d1c24caa-8115-4f8c-a4e3-10702fc2242b,3494,82,3863,64,481,10195
e8bea178-bfe9-4fa0-a252-b75572a454b1,3494,82,3831,64,449,10151
e43b0cd7-afaf-400c-b167-1ed70907e856,3494,82,3735,64,363,10023
e0dab4a6-c79f-431b-baa8-1b4dcc6588c1,3494,82,3799,64,426,10111
8fb785a4-b192-42ad-978d-258bef9a09d2,3494,82,3703,64,321,9983
8653cbdf-037f-4612-9dea-28d016ce3988,3494,82,3703,64,331,9983
3541625d-a080-42fe-8657-1f29d0fac560,3494,82,3687,64,313,9958
4f1a6851-ab2d-4b1b-97e1-adee1b1945a9,3494,82,3783,64,407,10087
a9944320-a2e6-4195-a96c-0762982c222b,3494,82,3863,64,481,10194
04396f52-cf4b-451f-b1e1-c1571eca814c,3494,82,3735,64,364,10023
c1db2243-94b6-4238-b32b-c668147627cb,3494,82,3719,64,343,10003
70f1da87-4bbc-4860-b7a3-75bcd826a8a1,3494,82,3767,64,393,10067
bfadfb07-c902-46a8-aa80-6fbeb345c200,3494,82,3847,64,464,10175
f4263529-d57d-4758-8867-476d1529cf40,3494,82,3703,64,320,9982
41f792d4-2b8b-46bf-9de2-ab3dbd340305,3494,82,3799,64,416,10111
f84c2e01-2978-4abc-83fe-082dbe4e0a81,3494,82,3751,64,370,10047
59601695-1651-44d7-9ad4-ca4b7f8262a8,3494,82,3847,64,476,10175
bfe62137-e40a-4e4e-9ae9-757687d1a05c,3494,82,3799,64,423,10111
1bb4a84c-9c65-405a-88ed-7e14fb2c53a9,3494,82,3623,64,240,9875
bbdb7f0a-b701-434d-bd30-9e630c875f90,3494,82,3719,64,350,10003
ba42dcd0-a5a0-46d8-b0b6-ea05de237018,3494,82,3831,64,463,10151
d4838170-e527-4977-981f-c24b1e380d7c,3494,82,3719,64,339,10003
09b80922-41c3-4af8-ae6b-ecab8d847f7b,3494,82,3799,64,417,10111
0174a48a-4066-4e08-acdc-ff14c87fab8f,3494,82,3767,64,390,10067
b70c9090-f55a-49e8-9043-cd2db31cba43,3494,82,3767,64,385,10067
01f7ea16-cd63-4aaf-9487-5ea8c51055f5,3494,82,3831,64,456,10151
276011e3-3609-4857-b83a-8fad01dd319e,3494,82,3831,64,462,10151
df5cd364-15f3-49ea-b70b-3504984f18cb,3494,82,3751,64,369,10047
505ca78d-9ff6-455a-8bf4-a532631c2812,3494,82,3783,64,402,10087
86c2e123-8e70-4bf3-97b5-867acc356b74,3494,82,3831,64,458,10151
89ae00a8-edae-4349-83b5-3eea48aabe6c,3494,82,3879,64,503,10215
389a936a-0c6e-471c-9889-271ac11e972d,3494,82,3751,64,376,10047
8c456df5-720a-40d8-b3f3-518c14489658,3494,82,3719,64,342,10003
133f6498-0eb0-4856-835b-1ea552fd64a9,3494,82,3879,64,498,10214
9bda3326-c571-4dac-b63f-4754088d1e8a,3494,82,3767,64,387,10067
e8ac98e8-69cb-4a49-b4e8-517f8b5439e1,3494,82,3799,64,418,10111
ba29e87d-282c-420d-9807-e70a7f41f714,3494,82,3767,64,398,10067
5f4aeda8-fc1f-4374-b1c7-546538277368,3494,82,3767,64,384,10067
a71b3fe3-680b-4f8c-9e11-04d7f2442e9b,3494,82,3671,64,293,9939
ef2a4477-beea-4997-9acf-98c6e2a6a826,3494,82,3799,64,424,10111
cbab8f01-11d5-48b2-8043-3c2935b7c57e,3494,82,3574,64,206,9811
d74647cf-c6a5-4d42-8952-71f23364c66c,3494,82,3719,64,336,10003
7deb42ef-8a95-4bab-bffe-46a71a54c2aa,3494,82,3639,64,267,9895
b21531cc-de4b-4e14-a2de-49b8cc351758,3494,82,3703,64,327,9983
ed034395-68be-462a-ba12-ec191750a799,3494,82,3623,64,244,9875
0dfc2e0b-2eb9-4732-9af4-0202f56ff1eb,3494,82,3751,64,369,10047
4916759f-acb8-410b-9f17-7f2595d119b4,3494,82,3831,64,461,10151
06e9330d-63eb-4782-8d40-2dde4b4b7619,3494,82,3783,64,409,10087
c7fdee65-c8fa-428c-b96e-87080bcabe2d,3494,82,3815,64,443,10131
490adae0-de40-4739-a715-36a8b81672ca,3494,82,3831,64,448,10151
4d661a96-0504-415c-9d54-e9366e8122f2,3494,82,3863,64,489,10195
559e4451-4b3c-4ae9-bdd5-8e978a2b2e7d,3494,82,3671,64,289,9938
00b54700-97ad-4013-8498-28c74b290b16,3494,82,3863,64,484,10195
