index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
a3a9dac4-f908-406f-98d5-514acd300a83,3494,82,34912489,64,34909117,46555031
fbecf761-d88f-49d0-8749-5021f11ab3d7,3494,82,34954873,64,34951497,46611543
1f7adf6d-0416-444e-a2aa-12c72537fc5a,3494,82,34890137,64,34886759,46525227
7e8c7c62-f19a-4ed9-93a8-f5bfc80dddca,3494,82,34937353,64,34933981,46588183
852e28c7-e167-4800-b402-ecfbd2cc90c6,3494,82,34945337,64,34941967,46598827
0098b0d6-8b93-4cef-b4d6-5d6a63a78b72,3494,82,34886729,64,34883347,46520683
ed6fa47a-ad45-466f-9598-114866187404,3494,82,34943161,64,34939784,46595927
980d8e95-0c39-4ded-b065-bc4800dd324f,3494,82,34917465,64,34914080,46561663
931c0350-6ebd-4fd0-a891-35fdd953fc4c,3494,82,34935129,64,34931748,46585215
88296dea-7a27-4241-be1b-c6fbd516a1b4,3494,82,34937433,64,34934057,46588287
684913e9-f9aa-44ba-93f4-ef16ca633842,3494,82,34938905,64,34935529,46590251
a262030a-bf1a-446e-b60f-114de702850c,3494,82,34915769,64,34912387,46559403
fd618c20-16dc-43ff-b352-be9f0b1338a2,3494,82,34939513,64,34936140,46591063
486b1d2c-cb75-4b64-96cc-ec62a4dbf8a8,3494,82,34900249,64,34896875,46538711
130ed787-9386-479e-85d2-4246c8cb4905,3494,82,34907657,64,34904285,46548587
f90d5f1a-6df9-4916-8393-3ca0afa888ff,3494,82,34938585,64,34935200,46589822
419e53e0-b34b-4bef-a078-671b5253b0ff,3494,82,34948937,64,34945560,46603627
ed8b1841-db6c-4bc9-8191-d8c3dded4483,3494,82,34904537,64,34901163,46544427
d320076b-27cd-430d-bd03-212ef0d7b871,3494,82,34942473,64,34939088,46595007
0ee5c562-d823-4db6-ae95-d5336c7435e2,3494,82,34906313,64,34902937,46546795
ee8ab8c6-8c9e-4939-883d-1e6554f2f112,3494,82,34913561,64,34910185,46556459
d79abb17-0bb8-4ede-856e-1b73d196a459,3494,82,34929113,64,34925736,46577195
