index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
4cf21efd-b186-434f-840e-33d94192bb15,7501,178,63683,64,42265,95427
5c1d119f-3625-4539-ae50-e964cb801a8a,7503,178,64806,64,43096,96923
cf8200ca-b02a-4a49-a5af-16b0dc89154b,7484,178,64161,64,42612,96039
59d04c6b-426e-4ed0-a557-00b4348f0f85,7504,178,62212,64,41141,93471
b0bc186a-c5f4-4239-864c-cd339c79149c,7503,178,63783,64,42345,95559
351cf650-19db-44cd-9bbd-8e03ff714f12,7485,176,62930,64,41704,94395
eb18c0a3-2c71-45d4-b870-cd3338a6cb3b,7518,179,62792,64,41587,94259
ba830940-d175-4985-aaec-9a061425fa4a,7506,179,65828,63,43860,98287
58f9c4e1-e18a-4ec5-9d6b-942c8a0bf03a,7505,179,62735,64,41538,94167
c678a3ba-164d-43d8-b041-5005e923aee5,7499,178,63841,64,42375,95635
609020b6-b65e-45cd-8dd4-97fb1096196a,7504,178,64635,64,42972,96699
1a1dc25c-ee92-4075-a8ec-bb43b3899d90,7511,179,63186,64,41879,94775
611127dd-c5dd-49b5-9f0c-712a2556fc5d,7493,179,63387,64,42026,95017
71bcd1f9-eb5b-49c1-8848-0ae6f5521dad,7520,178,63686,64,42241,95454
7c303b7d-d700-491f-8de7-0b7adeaaef68,7491,178,63224,64,41912,94799
a0dde690-837f-4de0-bcfc-d250cc28b651,7502,178,64140,64,42609,96035
94abd03e-6d22-4936-a624-23926b3e0c07,7511,174,64249,64,42682,96187
a3b08c38-1c81-4415-a475-45abb4286363,7499,177,63483,64,42112,95150
1f9af965-a95d-429f-8c39-e258dfcb03e9,7480,178,64088,64,42564,95939
0a7d6051-801a-44d4-b775-273e3793a12d,7490,178,62373,64,41278,93663
50ba6dcb-850a-4af2-b117-b72011465c05,7506,178,63990,64,42484,95839
834b49b5-a49d-4f37-b232-81f58ad797a3,7511,178,63370,64,42030,95023
c2073dd8-ddfd-4a4b-90c7-628d740e5990,7504,178,63662,64,42225,95403
df45963c-91ea-4053-842b-3cb6c9c86817,7509,178,62669,64,41501,94083
